醫事機構代碼,醫事機構名稱,電話,地址,地圖地址,緯度,經度,備註,縣市,鄉鎮市區
5941310840,北一藥局,06-2012215,臺南市永康區中山南路43巷5號,台南市永康區西橋里1鄰中山南路43巷5號,23.012227,120.22681399999999,,台南市,永康區
5941310859,菁安藥局,06-2031203,臺南市永康區大橋里中華路597號,台南市永康區大橋里28鄰中華路602號,23.013894,120.23088600000001,,台南市,永康區
5941310895,欣康藥局,06-2027346,臺南市永康區正強里自強路394號,台南市永康區正強里5鄰自強路394號,23.030020999999998,120.254198,,台南市,永康區
5941310957,久大藥師藥局,06-2724195,臺南市永康區崑山里大灣路1058號,台南市永康區崑山里8鄰大灣路1058號,22.999004,120.25215800000001,,台南市,永康區
5941310966,永康藥局,06-2548606,臺南市永康區尚頂里中華路988號之1,台南市永康區尚頂里23鄰中華路988號之1,23.021511,120.222099,,台南市,永康區
5941312022,華安藥局,06-2021030,臺南市永康區中華二路282號,台南市永康區六合里29鄰中華二路282號,23.008588,120.23271299999999,,台南市,永康區
5941312166,和康藥局,06-2325144,臺南市永康區永康里中山北路32號,台南市永康區永康里10鄰中山北路32號,23.026022,120.25804199999999,,台南市,永康區
5941312184,大灣藥局,06-2728774,臺南市永康區大灣里民族路298號,台南市永康區大灣里14鄰民族路298號,23.007056,120.26811299999999,,台南市,永康區
5941312255,方藥師藥局,06-3025013,臺南市永康區大橋一街57之3號,台南市永康區安康里6鄰大橋一街57之3號,23.017004999999997,120.227548,,台南市,永康區
5941312273,莘莘藥局,06-2033611,臺南市永康區永大路二段1538號,台南市永康區永康里34鄰永大路二段1538號,23.025332000000002,120.260998,,台南市,永康區
5941312282,麻吉的藥局,06-2316123,臺南市永康區中山北路108號,台南市永康區永康里12鄰中山北路108號,23.027025,120.259833,,台南市,永康區
5941312308,大正藥局,06-3021599,臺南市永康區中華二路298號,台南市永康區六合里29鄰中華二路298號,23.008576,120.232428,,台南市,永康區
5941312380,新安生堂藥局,06-2717068,臺南市永康區富強路一段50號,台南市永康區西勢里4鄰富強路一段50號,23.014543,120.272618,08:10~09:10,台南市,永康區
5941312460,仁杏藥師藥局,06-2731702,臺南市永康區復興路11號,台南市永康區建國里13鄰復興路11號,22.998496,120.25012,,台南市,永康區
5941312504,仙輝藥局,06-2030188,臺南市永康區復華七街90號1樓,台南市永康區復華里16鄰復華七街90號,23.014913,120.24720500000001,,台南市,永康區
5941312531,美日康藥局,06-2430345,臺南市永康區中正南路817號,台南市永康區塩洲里8鄰中正南路817號,23.040796,120.23631499999999,,台南市,永康區
5941312540,維康藥局奇美店,06-2814441,臺南市永康區正新街65號,台南市永康區甲頂里14鄰正新街65號,23.020181,120.222183,,台南市,永康區
5941312577,麗生藥師藥局,06-2737099,臺南市永康區大灣路280號,台南市永康區大灣里9鄰大灣路280號,23.007561,120.26778300000001,,台南市,永康區
5941312586,北安藥局,06-3024933,臺南市永康區中山東路226號1樓,台南市永康區五王里7鄰中山東路226號,23.011215,120.236929,,台南市,永康區
5941312648,上宜藥局,06-3116288,臺南市永康區中華一路70號,台南市永康區中興里16鄰中華一路70號,23.004478,120.23740900000001,,台南市,永康區
5941312755,佑健康藥師藥局,06-2316257,臺南市永康區文化路202之3號,台南市永康區網寮里22鄰文化路202之3號,23.015399,120.255858,,台南市,永康區
5941312808,永大藥局,06-2024668,臺南市永康區聖龍街150號,台南市永康區永康里1鄰聖龍街150號,23.030479999999997,120.25962700000001,,台南市,永康區
5941312826,昱賢藥師藥局,06-2315371,臺南市永康區永大路二段1260、1262號,台南市永康區永康里34鄰永大路二段1632號,23.027082,120.260826,,台南市,永康區
5942010081,杏門藥局,07-7635781,高雄市鳳山區老爺里海洋二路178號,高雄市鳳山區老爺里13鄰海洋二路178號,22.613170999999998,120.34898600000001,,高雄市,鳳山區
5942010125,中央藥局,07-8217320,高雄市鳳山區五甲三路71號,高雄市鳳山區五福里6鄰五甲三路71號,22.592101,120.32688,,高雄市,鳳山區
5942010214,謝藥局,07-7226685,高雄縣鳳山市南江街126號,高雄市鳳山區南江街126號,22.601395,120.338576,,高雄市,鳳山區
5942010269,大華藥局,07-7774881,高雄市鳳山區青年路二段466號,高雄市鳳山區文德里33鄰青年路二段466號,22.644097,120.35155,,高雄市,鳳山區
5942010312,星輝藥局,07-7461830,高雄市鳳山區瑞竹路20之5號,高雄市鳳山區瑞竹里19鄰瑞竹路20之5號,22.624859,120.366332,,高雄市,鳳山區
5942010321,南億藥局,07-7105010,高雄市鳳山區光復路74號,高雄市鳳山區忠孝里1鄰光復路一段74號,22.629263,120.3521,"例假日,依狀況休假",高雄市,鳳山區
5942010349,長英藥局,07-7805002,高雄市鳳山區八德路二段267號,高雄市鳳山區文德里13鄰八德路二段267號,22.644789000000003,120.351945,,高雄市,鳳山區
5942010358,護民藥局,07-7462525,高雄市鳳山區光遠路205號,高雄市鳳山區新興里12鄰光遠路205號,22.625564999999998,120.360901,,高雄市,鳳山區
5942010447,健生大藥局,07-7131028,高雄市鳳山區五甲二路182號,高雄市鳳山區正義里46鄰五甲二路182號,22.601772,120.340832,照常營業,高雄市,鳳山區
5942010518,寶輝藥局,07-8314925,高雄市鳳山區南正二路99－1號,高雄市鳳山區鎮南里8鄰南正二路99之1號,22.598575,120.33225300000001,,高雄市,鳳山區
5942010563,一心堂藥局,07-8213971,高雄市鳳山區五甲二路523號,高雄市鳳山區南和里7鄰五甲二路523號,22.595986,120.33263400000001,,高雄市,鳳山區
5942010643,王藥局,07-7716581,高雄市鳳山區一甲里南江街129號,高雄市鳳山區一甲里14鄰南江街129號,22.601714,120.338683,營業時間上午7:30-晚上22:00 (下午13:00-15:00休息),高雄市,鳳山區
5942010787,強生藥局,07-7468179,高雄市鳳山區中山西路175號,高雄市鳳山區忠義里35鄰中山西路175號,22.627454999999998,120.35031599999999,原則上一個月有兩天不定期休假,高雄市,鳳山區
5942010812,一仁藥局,07-7425004,高雄市鳳山區自由路200號,高雄市鳳山區忠義里24鄰自由路200號,22.625619,120.349523,,高雄市,鳳山區
5942010867,鳳林藥局,07-7830767,高雄市鳳山區鳳林路166號,高雄市鳳山區誠信里4鄰鳳林路166號,22.622238,120.374569,清明連假營業時段請來電洽詢。,高雄市,鳳山區
5942010894,福特藥局,07-7463533,高雄市鳳山區中山路73－4號,高雄市鳳山區和德里12鄰中山路73之4號,22.621311,120.360316,,高雄市,鳳山區
5942010947,銘豐大藥局,07-7636795,高雄市鳳山區海洋二路175號,高雄市鳳山區海洋里11鄰海洋二路175號,22.61342,120.348808,,高雄市,鳳山區
5942010974,陳明仁藥局,07-7762551,高雄市鳳山區文衡路123－3號,高雄市鳳山區文英里8鄰文衡路123之3號,22.637648000000002,120.356315,,高雄市,鳳山區
5942011211,永吉藥局,07-7018047,高雄市鳳山區瑞興路402之1號,高雄市鳳山區中正里5鄰瑞興路402之1號,22.631010999999997,120.369483,,高雄市,鳳山區
5942011275,壹家二益藥局,07-7761648,高雄市鳳山區文德里文衡路400號一樓,高雄市鳳山區文德里20鄰文衡路400號,22.640705999999998,120.351968,,高雄市,鳳山區
5942011373,誠大藥局,07-7482246,高雄市鳳山區中和里青年路1段305號,高雄市鳳山區中和里1鄰青年路一段305號,22.62564,120.349126,,高雄市,鳳山區
5942011480,頂好藥師藥局,07-7430834,高雄市鳳山區光華東路15號,高雄市鳳山區和興里9鄰光華東路15號,22.619226,120.356467,,高雄市,鳳山區
5942011524,中華藥局,07-7472853,高雄市鳳山區中山路142號,高雄市鳳山區成功里14鄰中山路142號,22.624482,120.35717,營業時間為上午7:30~晚上11:00,高雄市,鳳山區
5942011579,建保藥局,07-7762100,高雄市鳳山區八德路289號,高雄市鳳山區文衡里1鄰八德路289號,22.638558,120.35529299999999,,高雄市,鳳山區
5942011766,見康藥局,07-7535158,高雄市鳳山區中崙路578號,高雄市鳳山區中民里2鄰中崙路578號,22.602051,120.35136200000001,,高雄市,鳳山區
5942011800,福德中西藥局,07-7465530,高雄縣鳳山市鳳北路36之1號,高雄市鳳山區鳳北路36之1號,22.640015,120.367126,,高雄市,鳳山區
5942011819,鳳山丁丁藥局,07-7101080,高雄市鳳山區協和里自由路151號1樓,高雄市鳳山區協和里42鄰自由路151號,22.625656,120.35168600000002,,高雄市,鳳山區
5942013260,辰好藥局,07-7027064,高雄市鳳山區中山東路281號,高雄市鳳山區埤頂里9鄰中山東路281號,22.626475,120.37562,,高雄市,鳳山區
5942013331,泰安藥局,07-7037838,高雄市鳳山區仁愛路6－1號,高雄市鳳山區東門里9鄰仁愛路6之1號,22.622598999999997,120.37313200000001,,高雄市,鳳山區
5942013411,長喜藥局,07-7671007,高雄市鳳山區大明路76號,高雄市鳳山區新甲里10鄰大明路76號,22.608112,120.34196000000001,,高雄市,鳳山區
5942013448,祝安藥師藥局,07-7476550,高雄市鳳山區鳳松路39之5號,高雄市鳳山區文華里12鄰鳳松路39之5號,22.633872,120.36133799999999,,高雄市,鳳山區
5942013608,勝白藥局,07-7533405,高雄市鳳山區中崙四路22之2號,高雄市鳳山區中民里23鄰中崙四路22之2號,22.59975,120.35141499999999,,高雄市,鳳山區
5942013626,伊甸藥師藥局,07-7671343,高雄市鳳山區新強路83號1樓,高雄市鳳山區新泰里15鄰新強路83號,22.610703,120.342247,星期日彈性調整,高雄市,鳳山區
5942013653,鳳林藥局中山店,07-7019039,高雄市鳳山區瑞竹里中山東路231號,高雄市鳳山區瑞竹里10鄰中山東路227號,22.625285,120.372009,,高雄市,鳳山區
5942013699,新怡安藥局,07-7633565,高雄市鳳山區海洋里新富路512號,高雄市鳳山區海洋里11鄰新富路512號,22.614034,120.34741899999999,,高雄市,鳳山區
5942013788,佳恩藥局,07-7460297,高雄市鳳山區和德里中山路75－1號,高雄市鳳山區和德里12鄰中山路75之1號,22.621370000000002,120.36020500000001,,高雄市,鳳山區
5942013797,北京藥局,07-7117100,高雄市鳳山區一甲里五甲二路342號1樓,高雄市鳳山區一甲里23鄰五甲二路342號,22.599629,120.33771599999999,上班時間上午8:00~下午11:00,高雄市,鳳山區
5942013804,長喜連鎖藥局,07-7961070,高雄縣鳳山市鳳甲路492號,高雄市鳳山區鳳甲路492號,22.5977407,120.34617040000002,週日執業時間11:00-20:00,高雄市,鳳山區
5942013868,好郝藥局建國店,07-7779771,高雄市鳳山區建國路三段393號1樓,高雄市鳳山區文福里14鄰建國路三段393號,22.63757,120.348573,,高雄市,鳳山區
5942013886,融融藥局,07-7990555,高雄市鳳山區三民路194號,高雄市鳳山區光明里22鄰三民路194號,22.623952,120.359849,,高雄市,鳳山區
5942013902,順發藥局,07-7630666,高雄市鳳山區新強里新富路239號,高雄市鳳山區新強里33鄰新富路239號,22.61296,120.338872,,高雄市,鳳山區
5942013920,康博藥局,07-7671755,高雄市鳳山區新樂里南京路153－12號,高雄市鳳山區新樂里23鄰南京路153之12號,22.609517999999998,120.345235,星期日不定時營業,高雄市,鳳山區
5942014052,長青連鎖藥局大士店,07-7104618,高雄市鳳山區五甲一路139號,高雄市鳳山區和興里19鄰五甲一路139號,22.619682,120.35621200000001,早上8:40~晚上11:15,高雄市,鳳山區
5942014070,康鄰藥局,07-7260632,高雄市鳳山區善美里南正二路192、194號,高雄市鳳山區善美里1鄰南正二路196號,22.600219,120.330249,,高雄市,鳳山區
5942014203,久億藥局,07-7663095,高雄市鳳山區海洋一路121號,高雄市鳳山區新泰里23鄰海洋一路121號,22.610073999999997,120.34411200000001,,高雄市,鳳山區
5942014212,菩提大藥局,07-7903323,高雄市鳳山區新興里維新路121號1樓,高雄市鳳山區新興里5鄰維新路121號,22.624979999999997,120.361198,,高雄市,鳳山區
5942020023,醫聯藥局,07-6259873,高雄市岡山區前峰里公園西路3段125號,高雄市岡山區前峰里7鄰公園西路三段125號,22.793207000000002,120.284749,,高雄市,岡山區
5942020050,惠光西藥局,07-6212163,高雄市岡山區維仁路147號,高雄市岡山區維仁里10鄰維仁路147號,22.794806,120.292549,,高雄市,岡山區
5942020078,協安大藥局,07-6252256,高雄市岡山區介壽西路10號,高雄市岡山區後協里17鄰介壽西路10號,22.784585,120.284498,,高雄市,岡山區
5942020130,建成藥局,07-6210458,高雄市岡山區台上里大仁路97號,高雄市岡山區台上里19鄰大仁路97號,22.805298999999998,120.30164599999999,,高雄市,岡山區
5942020176,平和藥局,07-6212592,高雄市岡山區岡山路268號,高雄市岡山區岡山里9鄰岡山路268號,22.792919,120.296095,,高雄市,岡山區
5942020185,鴻興大藥局,07-6259903,高雄市岡山區中華路136號,高雄市岡山區仁壽里3鄰中華路136號,22.79476,120.28821599999999,,高雄市,岡山區
5942020265,建元藥局,07-6216672,高雄市岡山區大仁北路104號,高雄市岡山區竹圍里10鄰大仁北路104號,22.800708,120.301763,,高雄市,岡山區
5942021459,祥鼎藥局,07-6211382,高雄市岡山鎮嘉興路282號,高雄市岡山區嘉興路282號,22.8216755,120.30379520000001,,高雄市,岡山區
5942021486,人人藥局,07-6230678,高雄市岡山區維新東街2號,高雄市岡山區碧紅里20鄰維新東街2號,22.793806,120.298546,,高雄市,岡山區
5942021664,丁丁藥局,07-6256157,高雄縣岡山鎮仁壽里中華路1號,高雄市岡山區中華路1-3號,22.790917,120.28839199999999,,高雄市,岡山區
5942021717,勵志藥局,07-6230826,高雄市岡山區忠孝里勵志二路38號,高雄市岡山區忠孝里18鄰勵志二路38號,22.788652,120.29486200000001,,高雄市,岡山區
5942021726,天德藥局,07-6230111,高雄市岡山區碧紅里中山北路39號,高雄市岡山區碧紅里2鄰中山北路39號,22.793514000000002,120.298672,,高雄市,岡山區
5942021735,長青連鎖藥局,07-6232566,高雄市岡山區碧紅里維新東街33號,高雄市岡山區碧紅里20鄰維新東街33號,22.793487,120.29766299999999,,高雄市,岡山區
5942021744,宗明藥局,07-6296291,高雄市岡山區岡山路7號1樓,高雄市岡山區仁義里4鄰岡山路7號,22.786309,120.296508,,高雄市,岡山區
5942021753,欣康立健保藥局,07-6246299,高雄市岡山區公園北路31號1樓,高雄市岡山區壽天里26鄰公園北路31號,22.800055,120.28933799999999,,高雄市,岡山區
5942030056,賜安藥局,07-6612057,高雄市旗山區大德里中山路11號,高雄市旗山區大德里20鄰中山路11號,22.885274,120.48192900000001,109年農曆春節正常營業,高雄市,旗山區
5942030092,天明藥局,07-6621311,高雄市旗山區大同路至誠巷15號,高雄市旗山區至誠巷15號,22.8838272,120.4842409,,高雄市,旗山區
5942030181,良安藥局,07-6617532,高雄市旗山區旗南一路53號,高雄市旗山區太平里10鄰旗南一路53號,22.885396,120.480048,,高雄市,旗山區
5942030225,吉本藥局,07-6663226,高雄市旗山區旗南里中洲路474－1號,高雄市旗山區南洲里14鄰中洲路474之1號,22.839758,120.464998,,高雄市,旗山區
5942030234,賽珠藥局,07-6616068,高雄市旗山區新山里延平一路496號,高雄市旗山區湄洲里19鄰延平一路496號,22.890043,120.48323500000001,,高雄市,旗山區
5942031357,錦昌藥局,07-6613129,高雄市旗山區大同街4號,高雄市旗山區大德里12鄰大同街4號,22.883329999999997,120.48380300000001,,高雄市,旗山區
5942031366,辰安藥局,07-6623545,高雄市旗山區延平一路545號,高雄市旗山區湄洲里4鄰延平一路545號,22.887135999999998,120.483258,,高雄市,旗山區
5942031393,天天美藥局,07-6622565,高雄市旗山區中山路92號,高雄市旗山區湄洲里8鄰中山路92號,22.887608,120.482184,,高雄市,旗山區
5942031428,奇奇藥局,07-6622910,高雄市旗山區旗文路144－7號,高雄市旗山區永和里11鄰旗文路144之7號,22.898836,120.48018,以門市公告為主,高雄市,旗山區
5942031437,美心藥局,07-6626638,高雄市旗山區瑞吉里延平一路335號,高雄市旗山區瑞吉里15鄰延平一路335號,22.892442000000003,120.48364699999999,元旦正常營業,高雄市,旗山區
5942040061,健民藥局,07-6812796,高雄市美濃區泰安里中正路一段31－1號,高雄市美濃區泰安里14鄰中正路一段31之1號,22.901234,120.54159399999999,春節2/06(初二)公休,高雄市,美濃區
5942040089,進安堂藥局,07-6812741,高雄市美濃區忠孝路1段372號,高雄市美濃區德興里1鄰忠孝路一段372號,22.876918,120.52605600000001,,高雄市,美濃區
5942040114,吉安藥局,07-6831711,高雄市美濃區中正路二段732號,高雄市美濃區清水里11鄰中正路二段732號,22.868796,120.53652,,高雄市,美濃區
5942040178,志昇藥局,07-6813930,高雄市美濃區中壇里中興路一段557號,高雄市美濃區中壇里2鄰中興路一段557號,22.885784,120.534566,,高雄市,美濃區
5942041326,萬安藥局,07-6810716,高雄市美濃區成功路219－1號,高雄市美濃區合和里17鄰成功路219之1號,22.892799,120.549254,,高雄市,美濃區
5942041344,李藥局,07-6818682,高雄市美濃鎮忠孝路一段2－3號,高雄市美濃區忠孝路一段2-3號,22.886269,120.530348,,高雄市,美濃區
5942050021,資生藥局,07-6426254,高雄市林園區林園里忠義一街6號,高雄市林園區忠義一街6號,22.5034743,120.39033500000001,,高雄市,林園區
5942050085,福安藥局,07-6438833,高雄市林園區東林里東林西路51號,高雄市林園區東林里1鄰東林西路48號,22.504151,120.39448600000001,,高雄市,林園區
5942050129,惠健大藥局,07-6414666,高雄市林園區東林里林園北路60號,高雄市林園區東林里9鄰林園北路60號,22.504875,120.39575,,高雄市,林園區
5942051279,弘寶藥局,07-6433159,高雄市林園區鳳林路二段757之1號,高雄市林園區林園里19鄰鳳林路二段757之1號,22.512971,120.395769,,高雄市,林園區
5942051359,鳳欣藥局,07-6450621,高雄市林園區鳳芸二路45號,高雄市林園區鳳芸里18鄰鳳芸二路45號,22.486949,120.397484,,高雄市,林園區
5942051528,聯安藥局,07-6429882,高雄市林園區林園北路342號1樓,高雄市林園區林園里17鄰林園北路342號,22.511446,120.394948,11/30中午12點至12/3中午12點暫停營業,高雄市,林園區
5942051546,金高泰藥局,07-6429592,高雄市林園區東林西路210號,高雄市林園區仁愛里2鄰東林西路210號,22.503283,120.390075,,高雄市,林園區
5942051555,健人藥師藥局,07-6463158,高雄市林園區東林里東林東路20號,高雄市林園區東林里16鄰東林東路20號,22.503722,120.396406,,高雄市,林園區
5942060027,福民藥局,07-7816570,高雄市大寮區鳳林三路408號之1,高雄市大寮區會社里17鄰鳳林三路408之1號,22.603631,120.396425,"上午:8:30,下午2:00至晚上10:00",高雄市,大寮區
5942060054,德恩藥局,07-6513778,高雄市大寮區義和路192號,高雄市大寮區義和里13鄰義和路192號,22.641,120.421502,,高雄市,大寮區
5942060143,杏安藥局,07-7014703,高雄市大寮區中庄里鳳屏一路376號,高雄市大寮區中庄里4鄰鳳屏一路376號,22.634902,120.39094899999999,,高雄市,大寮區
5942060152,洋洋藥局,07-7034256,高雄市大寮區中庄里鳳屏一路512號,高雄市大寮區中庄里17鄰鳳屏一路512號,22.636639000000002,120.39362,,高雄市,大寮區
5942060161,信元藥師藥局,07-7836313,高雄市大寮區鳳林三路329號,高雄市大寮區會社里27鄰鳳林三路329號,22.601302,120.39788600000001,,高雄市,大寮區
5942060278,金發藥局,07-7862818,高雄市大寮區中興里鳳林四路268號,高雄市大寮區中興里7鄰鳳林四路268號,22.619126,120.383457,,高雄市,大寮區
5942060385,義和藥局,07-6527206,高雄市大寮區義和里義和路161號,高雄市大寮區義和里10鄰義和路161號,22.641397,120.420427,,高雄市,大寮區
5942061506,中美藥師藥局,07-7030096,高雄市大寮區鳳屏一路418號1樓,高雄市大寮區中庄里6鄰鳳屏一路418號,22.635479,120.39168500000001,,高雄市,大寮區
5942061720,永康藥局,07-7862821,高雄市大寮區鳳林三路529號,高雄市大寮區永芳里32鄰鳳林三路529號,22.607356,120.395233,"如遇國定假日當天晚上休息,例端午節5/30.中秋節10/4.雙十節10/10",高雄市,大寮區
5942061739,安泰專業藥局,07-7819515,高雄市大寮區鳳林三路835號,高雄市大寮區山頂里6鄰鳳林三路835號,22.612820000000003,120.39008100000001,,高雄市,大寮區
5942061757,德興藥局,07-7889329,高雄市大寮區大寮里大寮路613．615號1樓,高雄市大寮區大寮里41鄰大寮路903號,22.591041,120.419481,,高雄市,大寮區
5942061828,日大藥局,07-7836114,高雄市大寮區會社里正氣路29巷4號,高雄市大寮區會社里14鄰正氣路29巷4號,22.602347,120.395886,,高雄市,大寮區
5942070112,陳西藥局,07-6515858,高雄市大樹區久堂里中興街60號,高雄市大樹區久堂里19鄰中興街60號,22.652963,120.41958400000001,,高雄市,大樹區
5942070167,中元藥局,07-6512041,高雄市大樹區大樹村中興南路79號,高雄市大樹區大樹里2鄰中興南路79號,22.689035,120.433249,,高雄市,大樹區
5942070194,早安藥師藥局,07-6527371,高雄市大樹區久堂里中興街42號,高雄市大樹區久堂里18鄰中興街42號,22.653559,120.419242,,高雄市,大樹區
5942071315,一順藥局,07-6516999,高雄市大樹區實踐街88之1號,高雄市大樹區檨腳里23鄰實踐街88之1號,22.689918,120.43142900000001,,高雄市,大樹區
5942071413,中興藥局,07-6523222,高雄市大樹區檨腳里中興西路49之1號,高雄市大樹區檨腳里20鄰中興西路49之1號,22.69087,120.4313,,高雄市,大樹區
5942080010,仁信藥局,07-3716115,高雄市仁武區仁武里中正路146號,高雄市仁武區仁武里9鄰中正路146號,22.702149,120.350649,營業時間上午8:00-晚上22:00,高雄市,仁武區
5942080038,日建藥局,07-3713497,高雄市仁武區灣內里仁忠路32號,高雄市仁武區仁忠路32號,22.676381,120.35668700000001,清晨七點至晚上十點!全天營業 由兩位我們家人藥師輪流服務 全年無休,高雄市,仁武區
5942081222,星億藥局,07-3712815,高雄市仁武區中正路167、169號,高雄市仁武區文武里58鄰中正路515之1號,22.717782999999997,120.35108400000001,,高雄市,仁武區
5942081302,奇美藥局,07-3757869,高雄市仁武區文武里中華路40號,高雄市仁武區文武里17鄰中華路40號,22.697879,120.34806100000002,,高雄市,仁武區
5942081384,大安藥局,07-3743293,高雄市仁武區仁雄路81－4號,高雄市仁武區赤山里13鄰仁雄路81之4號,22.677882999999998,120.347526,,高雄市,仁武區
5942081393,明曜藥局,07-3736846,高雄市仁武區灣內村仁雄路6－6號,高雄市仁武區灣內里13鄰仁雄路6之6號,22.68102,120.35385,,高雄市,仁武區
5942081419,四季藥局,07-3728289,高雄市仁武區永仁街321號,高雄市仁武區八卦里33鄰永仁街321號,22.684944,120.334667,,高雄市,仁武區
5942090052,寶寶藥局,07-3510582,高雄市大社區神農里金龍路41號,高雄市大社區神農里19鄰金龍路41號,22.728201000000002,120.354064,,高雄市,大社區
5942091184,大社服安藥師藥局,07-3521375,高雄市大社區大社里中山路129號,高雄市大社區大社里13鄰中山路129號,22.732277,120.34570900000001,,高雄市,大社區
5942100071,皇佳藥局,07-7312918,高雄市鳥松區仁美里高碼二路12號,高雄市鳥松區仁美里23鄰高碼二路12號,22.657694,120.38931399999998,,高雄市,鳥松區
5942100080,復元藥局,07-7312979,高雄市鳥松區鳥松村大仁南路5號,高雄市鳥松區鳥松里19鄰大仁南路5號,22.662329999999997,120.36256599999999,,高雄市,鳥松區
5942101112,有健藥局,07-3790784,高雄市鳥松區本館路347號,高雄市鳥松區本館路347號,22.653416800000002,120.3384719,,高雄市,鳥松區
5942110077,照安藥局,07-6113230,高雄市橋頭區橋南路55號,高雄市橋頭區橋南里12鄰橋南路55號,22.755791000000002,120.311723,以門市公告為主,高雄市,橋頭區
5942121114,吉暉藥局,07-6169393,高雄市燕巢區中興路14號,高雄市燕巢區南燕里23鄰中興路14號,22.792642,120.36175700000001,,高雄市,燕巢區
5942140039,和德藥局,07-6313928,高雄市阿蓮區清蓮里中山路88號,高雄市阿蓮區清蓮里2鄰中山路88號,22.879006,120.32841599999999,,高雄市,阿蓮區
5942140084,惠聖中西藥局,07-6312582,高雄市阿蓮區清蓮里中山路14號,高雄市阿蓮區清蓮里5鄰中山路14號,22.880570000000002,120.329122,,高雄市,阿蓮區
5942140100,慶德藥局,07-6312256,高雄市阿蓮區阿蓮里中正路590號,高雄市阿蓮區阿蓮里20鄰中正路590號,22.880871,120.32983999999999,,高雄市,阿蓮區
5942151407,誼康藥局,07-6964043,高雄市路竹區竹東里中山路541號,高雄市路竹區竹東里21鄰中山路541號,22.867168,120.256499,以門市公告為主,高雄市,路竹區
5942171043,明正藥局,07-6922049,高雄市茄萣區茄萣路一段391號,高雄市茄萣區嘉定里1鄰茄萣路一段391號,22.896841000000002,120.18418899999999,週一至週六上午0830-1200;下午1430-2100,高雄市,茄萣區
5942171105,中心藥局,07-6921058,高雄市茄萣區仁愛路三段218號,高雄市茄萣區嘉賜里21鄰仁愛路三段218號,22.903287,120.183848,,高雄市,茄萣區
5942171114,提安藥局,07-6906385,高雄市茄萣區白砂路253巷8號1樓,高雄市茄萣區萬福里3鄰白砂路253巷8號,22.913487,120.18485,,高雄市,茄萣區
5942171123,安麗兒藥局,07-6906029,高雄市茄萣區嘉賜里仁愛路三段220號,高雄市茄萣區嘉賜里37鄰仁愛路三段220號,22.903520999999998,120.183881,,高雄市,茄萣區
5942171141,天佑藥局,07-6904778,高雄市茄萣區茄萣路二段228－1號,高雄市茄萣區嘉賜里14鄰茄萣路二段228之1號,22.900972,120.18316000000002,中秋節晚上休息,高雄市,茄萣區
5942190039,立達藥局,07-6179277,高雄市彌陀區中正西路259－2號,高雄市彌陀區光和里14鄰中正西路259之2號,22.785003,120.245314,,高雄市,彌陀區
5942190048,南安藥局,07-6191802,高雄市彌陀區漯底里樂安路53號,高雄市彌陀區漯底里8鄰樂安路53號,22.765291,120.24333899999999,,高雄市,彌陀區
5942190128,柏青藥師藥局,07-6107542,高雄市彌陀區中正路彌靖里中正路197號,高雄市彌陀區彌靖里11鄰中正路197號,22.783163000000002,120.24827900000001,,高雄市,彌陀區
5942191152,禾安藥局,07-6108870,高雄市彌陀區中正路100號1樓,高雄市彌陀區彌壽里2鄰中正路99號,22.781271,120.24902900000001,,高雄市,彌陀區
5942191198,平順藥局,07-6100498,高雄市彌陀區中正路278號一樓,高雄市彌陀區彌靖里3鄰中正路278號,22.784668,120.247978,2月15-2月18春節休診.2月19日正常看診,高雄市,彌陀區
5942200030,順成藥局,07-6172407,高雄市梓官區梓官路城隍巷31號,高雄市梓官區梓和里11鄰梓官路城隍巷31號,22.759289000000003,120.268095,,高雄市,梓官區
5942201171,郭順忠藥局,07-6194418,高雄市梓官區大舍南路26號,高雄市梓官區大舍里20鄰大舍南路26號,22.746606,120.26157099999999,*週六 週日 請先電話聯繫,高雄市,梓官區
5942201199,安麗兒藥局梓官店,07-6106189,高雄市梓官區嘉展路479號,高雄市梓官區茄苳里13鄰嘉展路479號,22.734545999999998,120.253293,,高雄市,梓官區
5942211122,永昇藥局,07-6895522,高雄市六龜區太平路85號,高雄市六龜區義寶里15鄰太平路85號,22.995524,120.63699,,高雄市,六龜區
5942220023,維康藥局,07-6752585,高雄市甲仙區西安里中正路22號,高雄市甲仙區西安里13鄰中正路22號,23.082911,120.588499,,高雄市,甲仙區
5942220032,文殊堂藥局,07-6752176,高雄市甲仙區西安里文化路22號,高雄市甲仙區西安里8鄰文化路22號,23.081938,120.589408,,高雄市,甲仙區
5942220078,宏仁藥局,07-6751255,高雄市甲仙區東安里和安街48號,高雄市甲仙區東安里5鄰和安街48號,23.083482999999998,120.589417,,高雄市,甲仙區
5942221173,永富藥局,07-6754383,高雄市甲仙區和安街30號,高雄市甲仙區東安里3鄰和安街30號,23.08265,120.589577,,高雄市,甲仙區
5942230065,明峰藥局,07-6772778,高雄市杉林區上平村山仙路174號,高雄市杉林區上平里14鄰山仙路174號,22.975989000000002,120.54286499999999,,高雄市,杉林區
5942240025,蔡藥局,07-6671131,高雄市內門區內門里內門路64號,高雄市內門區內門里12鄰內門64號,22.945373999999997,120.46373700000001,109年農曆春節未放假,高雄市,內門區
5942240043,光輝藥局,07-6671106,高雄市內門區鄉觀亭里南屏路230號,高雄市內門區觀亭里15鄰南屏路230號,22.923054,120.454734,,高雄市,內門區
